"legis.names","party","idealpoint","sd","term","term.session","KMT.whip","DPP.whip","KMT.whipName","DPP.whipName","group.mu","ideal.distance","ideal.inter.distance","year","session","election","vote_get","vote_rate","con_size","bigdist","middist","windegree","ballotindex","sex","degree","areaName","party.D","party.K","system.change","PR.legis"
"游淮銀","K",1.15587390408926,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,5.42034962953982e-05,6.99404467371614,1996,"1",0,65190,0.1099,7,0,1,0.87908976,0.0295526784870199,1,"員林國校畢;省立彰商初、高級部畢;文化大學市政系畢;美國舊金山大學研究所;美國紐約聖約翰大學榮譽法學博士;","彰化縣",0,1,0,0
"潘維剛","K",1.08666793230811,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.00586270060760923,6.6327863680892,1996,"1",0,53984,0.0924,9,1,0,0.9236576,0.0118556038888066,0,"銘傳大學會統系;文化大學社工系政大公行所結業;","台北市第一選舉區",0,1,0,0
"王令麟","K",1.16228923561152,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,8.96753800375148e-07,7.02801813041291,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"美國聖若望大學榮譽商學博士;政治大學企業管理高階班結業;淡水工商管理學院企管系畢;","全國不分區",0,1,0,0
"王天競","K",1.13148917243404,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.00100787416986458,6.86566231667497,1996,"1",0,38054,0.1052,6,0,1,0.7361864,0.021618829208726,1,"高雄市鹽埕國小;道明初中;高雄中學;中國文化大學建築及都市計畫學士;美國羅斯福大學碩士;","高雄市第二選舉區",0,1,0,0
"王志雄","K",0.618637953840615,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.296587256763275,4.44109122316754,1996,"1",0,33903,0.1134,6,0,1,0.79397595,0.0102076465469136,1,"大同國小;竹東國中;竹東高中;世新大學;世新大學社會發展研究所進修;","高雄市第一選舉區",0,1,0,0
"王拓","D",-1.50800513361202,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.000370694065837182,7.13553029694502,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"基隆市八斗國小畢業;省立基隆中學畢業;國立師範大學學士;國立政治大學碩士;美國愛荷華大學國際寫作計劃作家;","全國不分區",1,0,0,0
"王素筠","K",0.979265405877623,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0338452554693487,6.09110851694547,1996,"1",0,61835,0.2281,3,0,0,0.91222583,0.0128773969590973,0,"省立屏東女子高級中學畢業;","苗栗縣",0,1,0,0
"王金平","K",1.12296099442826,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.00162209270473277,6.82104328505534,1996,"1",0,106656,0.196,6,0,1,1.37186957,0.0611099749123143,1,"高雄縣路竹鄉大社國小畢業;省立台南一中初、高中部畢業;國立台灣師範大學數學系畢業;","高雄縣",0,1,0,0
"王雪峰","D",-1.38800861461259,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.0101491726022395,6.50885013708339,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
"王顯明","K",0.86419159787697,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0894276779265242,5.53634224123983,1996,"1",0,67266,0.1134,7,0,1,0.9070847,0.03746535059147,1,"國立體專;日本青森大學;東海大學公共行政研究所;","山地原住民",0,1,0,0
"瓦歷斯貝林","K",-0.0635965278578108,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,1.50511855800991,2.03106731205812,1996,"1",0,13119,0.1775,4,0,0,0.8876184,NA,NA,NA,NA,0,1,0,0
"盧修一","D",-1.45591428025119,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.00107829722732934,6.85994927207402,1996,"1",0,75203,0.0531,17,1,0,0.95667028,0.0456967237782807,1,"淡水國小;淡水初中;建國中學;國立政治大學政治系;中國文化大學政治研究所;法國巴黎大學政治學博士;","台北縣第一選舉區",1,0,0,0
"簡金卿","K",0.91958459301463,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0593661087377475,5.80008378030848,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"汐止國小;秀峰國中;省立板中;北一女中;台大法律系;台大政研所;","全國不分區",0,1,0,0
"簡錫皆","D",-1.48605238018903,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,7.28641717194316e-06,7.0187300153838,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
"羅傳進","K",1.16606465646573,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,8.00012939759238e-06,7.04804997480841,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"中興大學畢;","全國不分區",0,1,0,0
"羅福助","O1",0.592117242873353,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.453084570083536,1.09244682980837,NA,1996,"1",0,51878,0.0367,17,1,0,0.65994895,0.0272234946186517,1,"立法委員候選人檢覈合格;英國雪樂大學榮譽商學博士;美國布萊敦大學榮譽社會學博士;","台北縣第二選舉區",0,0,0,0
"翁重鈞","K",0.808193299276813,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.126055465945775,5.27595640605696,1996,"1",0,74142,0.3173,3,0,0,1.26927768,0.0118502671276124,1,"中國文化大學新聞系畢;","嘉義縣",0,1,0,0
"翁金珠","D",-1.49396328606264,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,2.71604560469444e-05,7.06070914309764,1996,"1",0,93687,0.1579,7,0,1,1.26337295,0.0235735935972464,0,"民生、北斗國校畢;彰化初中部畢;高雄女師畢;國立臺灣大學師範大學畢;","彰化縣",1,0,0,0
"范巽綠","D",-1.38923467719739,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.00990364113560393,6.51510761195242,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,0,"北一女;東海大學政治系學士;淡江大學美國研究所碩士;","全國不分區",1,0,0,0
"莊金生","K",1.00124426351133,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0262413895824242,6.20007998107423,1996,"1",0,10162,0.1787,3,0,0,0.71465241,NA,1,"國立中興大學法學士;","平地原住民",0,1,0,0
"葉菊蘭","D",-1.50735948728541,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.000346249129105991,7.13208135948675,1996,"1",0,56364,0.0964,9,1,0,0.96437902,0.0138242268782352,0,"輔仁大學法律系;","台北市第一選舉區",1,0,0,0
"葛雨琴","K",1.16028076600843,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,8.73462830179191e-06,7.01737309402486,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,0,"東吳大學法律系畢;革實院黨政勞研班結業;","全國不分區",0,1,0,0
"蔡中涵","K",-0.164966537570963,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,1.76412252926891,1.75240720027205,1996,"1",0,9389,0.1651,3,0,0,0.66029045,NA,1,"無;","平地原住民",0,1,0,0
"蔡式淵","D",-1.40773007736417,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.00656450602783456,6.60986763259458,1996,"1",0,73797,0.3158,3,0,0,1.26337144,0.0168963660386511,1,"台灣大學畢;美國美利堅大學心理學博士;","嘉義縣",1,0,0,0
"蔡明憲","D",-1.39170292798682,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.0094184673753258,6.52771398076159,1996,"1",0,57911,0.1639,4,0,0,0.81929201,0.00621073894080675,1,"西屯國小;省立台中商職;台灣大學法律系;美國威斯康辛州立大學企管碩士;美國加州西部法學院法學博士;","台中市",1,0,0,0
"蔡正揚","k2",-0.451384543708106,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,0.000756947857107348,NA,1996,"1",0,50834,0.0359,17,1,0,0.64666804,0.0628983834602519,1,"三重正義國小;大華中學;師大附中清華大學;美國麻省理工學院(MIT)工程博士、科技政策碩士;","台北縣第三選舉區",0,0,0,0
"蔡煌瑯","D",-1.37952813074913,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.0119297917106684,6.46565047461617,1996,"1",0,43688,0.1976,3,0,0,0.79035395,0.0242507002244644,1,"育英國小;大成國中;台中二中;同德家商;政大行專;","南投縣",1,0,0,0
"蔡璧煌","K",1.16495945063155,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,2.96957045203636e-06,7.04218295919991,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"師大教育學士;師大教育碩士;美國史丹福大學教育學哲學博士;","全國不分區",0,1,0,0
"蕭萬長","K",1.16268545270087,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,3.03329710462468e-07,7.0301190628606,1996,"1",0,67029,0.5171,1,0,0,1.03417472,0.00150980707929697,1,"嘉義市北園國小、大同國小;嘉義中學初中、高中;政治大學外交系、外交研究所碩士;美國喬治城大學領導人員研習班研究;艾森豪獎學金得主赴美進修研究;高考優等、外交特考優等及格;","嘉義市",0,1,0,0
"蕭裕珍","D",-1.4936633724409,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,2.41243628950121e-05,7.05911537239887,1996,"1",0,37744,0.0627,9,1,0,0.62660205,0.00894650152344087,0,"國立台灣大學法律系畢;英國倫敦大學海商法碩士;","台北市第二選舉區",1,0,0,0
"蕭金蘭","K",1.15506694532019,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,6.67368276781775e-05,6.98977711722755,1996,"1",0,51404,0.0945,6,0,1,0.66118721,0.0372842780018564,0,"台北第一女中;國立政治大學;政治大學企研所企家班研究;革命實踐研究院研究班結業;革命實踐研究院講習班結業;","高雄縣",0,1,0,0
"蘇嘉全","D",-1.47890815689443,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,9.68956680869843e-05,6.98092683684044,1996,"1",0,85156,0.2188,5,0,1,1.31285266,0.0219478493341947,1,"省立屏東中學畢業;國立海洋大學畢業;","屏東縣",1,0,0,0
"蘇煥智","D",-1.43005247429006,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.00344560105020502,6.7251461817406,1996,"1",0,78445,0.1583,6,0,1,1.10788857,0.0198562771977412,1,NA,"台南縣",1,0,0,0
"蘇貞昌","D",-1.37963153066025,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.0119072149840677,6.46617632852064,1996,"1",0,66146,0.0467,17,1,0,0.84145462,0.039315503874026,1,"屏東市仁愛國小;屏東中學畢;台大法律系畢;律師高等考試及格;","台北縣第一選舉區",1,0,0,0
"許添財","O1",-1.50595606396631,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.453084570083536,1.10853838263095,NA,1996,"1",0,64069,0.2007,4,0,0,1.00356194,0.0135504104718155,1,"靜心中小學;建國中學;台大政治系;台大「行政與領導」專題研究;美國明州曼徹州立大學公共行政管理碩士;","台南市",0,0,0,0
"許舒博","K",1.00848752439022,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0239471546043774,6.23620382684536,1996,"1",0,67076,0.1947,4,0,0,0.97372188,0.0213012924872389,1,"斗六市鎮西國小;斗六市正心中學;嘉義市嘉義高中;比利時魯汶大學;","雲林縣",0,1,0,0
"謝啟大","k2",-0.390275174366671,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,0.00112873717285228,NA,1996,"1",0,80771,0.2285,4,0,0,1.14270233,0.0166311863714058,0,"台北女師;台大法律系;台大法律研究所;","台中市",0,0,0,0
"謝欽宗","K",1.1412826979788,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.000481956534924042,6.91708102197832,1996,"1",0,45672,0.0758,9,1,0,0.7582177,0.0421561554872041,1,"東湖國小;基隆市立第四初級中學、基隆高中;文化大學建築及都市設計學系畢;建築師檢覈考格及格;哈佛大學政經領袖班;研究革命實踐研究院國際社團研究班結業;","台北市第二選舉區",0,1,0,0
"謝聰敏","D",-1.48383591009161,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,2.41651538326027e-05,7.00699079025994,1996,"1",0,56414,0.0951,7,0,1,0.76074505,0.0153773309262827,1,"二林國小;彰化中學;台中一中;國立台灣大學法律系;國立政治大學政治研究所;","彰化縣",1,0,0,0
"謝錦川","D",-1.47260151455565,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.000260829026745586,6.94764049156378,1996,"1",0,43835,0.0884,6,0,1,0.6190872,0.0594157876493289,1,"大灣國小;新化初中;新豐高中;世界新聞專科學校;美國喬治華盛頓大學政治研究班結業;","台南縣",1,0,0,0
"賴來焜","k2",-0.411314734713121,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,0.000157681353350333,NA,1996,"1",0,42318,0.0663,8,0,1,0.59668181,0.0140073571951864,1,"新隆國小;文林國中;省立苗中;政大法學士;政大法學博士;","桃園縣",0,0,0,0
"趙永清","K",0.572209551988741,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.349312506303289,4.24756135070871,1996,"1",0,54330,0.0384,17,1,0,0.69114126,0.188346350695951,1,"中和國小;及人中學;大華中學;師大附中;政治大學政治系法學士;美國紐約大學政治學碩士;美國政治管理研究院;","台北縣第三選舉區",0,1,0,0
"邱垂貞","D",-1.52932707227482,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.00164635948644904,7.24989701002675,1996,"1",0,78926,0.1237,8,0,1,1.11285289,0.054759406090999,1,"大園國小;武陵中學;中國海專;國立中央大學管理碩士班;","桃園縣",1,0,0,0
"郁慕明","k2",-0.367874123365603,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,0.00313574632034352,NA,1996,"1",0,74119,0.1161,8,0,1,1.04507442,0.0215466075192573,1,"女師附小;師大附中初、高中畢;國防醫學院藥學系、生物形態學研究所畢;美國加州大學舊金山醫學院進修;","桃園縣",0,0,0,0
"郝龍斌","k2",-0.422677553425607,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,1.42636418760933e-06,NA,1996,"1",0,61259,0.1017,9,1,0,1.0169832,0.0103981004300912,1,"台北市市立成功高中;國立台灣大學農化系;美國麻州州立大學食品科技博士;","台北市第二選舉區",0,0,0,0
"郭廷才","K",1.03491733519935,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0164657327232996,6.36890548311492,1996,"1",0,46271,0.1189,5,0,1,0.71336143,0.0210245408403925,1,"美國加州聯合大學企管系畢業;革命實踐研究院結業;四十四年乙種特考及格;","屏東縣",0,1,0,0
"郭政權","K",0.928781845328428,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0549688474567077,5.844468523151,1996,"1",0,74117,0.1161,7,0,1,0.92862445,0.0169246796049631,1,"省立大甲高中畢;中央警官學校行政警察學系畢;","台中縣",0,1,0,0
"郭金生","K",0.931237540977523,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0538233807887121,5.85634800689136,1996,"1",0,27847,0.0932,6,0,1,0.6521502,0.00884793759219418,1,"國立高雄海專;國立中山大學企管研究班;革命實踐研究院青年工商班第二期;","高雄市第二選舉區",0,1,0,0
"鄭寶清","D",-1.50685527622496,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,0.000327738870340831,7.12938852594201,1996,"1",0,46243,0.0724,8,0,1,0.65202413,0.0417637663969019,1,"中興大學公共行政系;中興大學公共政策研究所碩士;","桃園縣",1,0,0,0
"鄭朝明","D",-1.49410643075379,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-1.42209956572162,2.86729634459209e-05,7.06146989158943,1996,"1",0,53615,0.1378,5,0,1,0.8265841,0.0236181152887342,1,"萬丹國校;中正初中;省立屏工;省立高雄工專;國立空中大學;國立中山大學企業經營研究班;美國喬治亞梅瑟大學企管碩士;","屏東縣",1,0,0,0
"鄭永金","K",1.16174382287179,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,2.22720879405924e-06,7.02512660487019,1996,"1",0,63254,0.3727,2,0,0,1.11811497,0.0170088480513567,1,"竹中國小;竹東初中;新力工家;大華工專;文化大學政研所;","新竹縣",0,1,0,0
"鄭逢時","K",0.910970134701142,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0636381709639748,5.75866496371208,1996,"1",0,46451,0.0328,17,1,0,0.59091115,0.0456558733560231,1,"政治大學行政專科;東海大學公共行政研究所;俄羅斯杜維大學榮譽哲學博士;","台北縣第一選舉區",0,1,0,0
"鄭龍水","k2",-0.417766562888977,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,3.72746323350264e-05,NA,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"淡江大學中文系畢業;","全國不分區",0,0,0,0
"錢達","k2",-0.421783625888225,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",-0.423871858322863,4.36071470107584e-06,NA,1996,"1",0,NA,NA,NA,NA,NA,NA,NA,1,"美國德州大學土木工程碩士;","僑選",0,0,0,0
"鍾利德","K",1.00337299901313,0.0336769548712105,3,"3-1",1.1632362064666,-1.48875171662082,"洪玉欽","施明德",1.01944343665463,0.0255562450973106,6.21068559827358,1996,"1",0,29885,0.2665,2,0,0,0.79940616,0.0244538047379223,1,"明義國民小學;省立花蓮中學;國立中興大學公共行政;","花蓮縣",0,1,0,0
